price,bedrooms,bathrooms,size_sqft,property_type,location,furnishing,price_category,days_on_market,verified
3250000.0,2.0,2.0,1068.0,Residential For Sale,Greenside Residence,NO,Medium,461,False
584000.0,2.0,1.0,352.0,Residential For Sale,Skyz by Danube,NO,low-economy,453,True
2150000.0,2.0,3.0,1742.0,Residential For Sale,MAG 218,NO,Medium,537,True
630000.0,2.0,1.0,317.0,Residential For Sale,AZIZI Riviera 1,NO,low-economy,513,True
4110000.0,3.0,3.0,1705.0,Residential For Sale,Cavalli Casa Tower,YES,Medium,684,False
2070000.0,1.0,3.0,847.0,Residential For Sale,Sobha Creek Vistas Tower B,NO,Medium,450,True
4362888.0,4.0,4.0,3688.0,Residential For Sale,Avena,NO,Medium,471,False
975000.0,2.0,1.0,424.0,Residential For Sale,Bay's Edge,YES,low-economy,474,True
3200000.0,1.0,1.0,831.0,Residential For Sale,Beach Mansion,NO,Medium,471,True
9100000.0,3.0,4.0,1940.0,Residential For Sale,Jumeirah Gate Tower 1,YES,Luxury,472,True
2600000.0,3.0,4.0,2583.0,Residential For Sale,Park Homes,NO,Medium,468,False
1699995.0,1.0,1.0,827.0,Residential For Sale,Creek Rise Tower 2,PARTLY,Medium,480,True
1600000.0,1.0,1.0,818.0,Residential For Sale,Seagate Building 2,PARTLY,Medium,464,False
1690000.0,1.0,2.0,702.0,Residential For Sale,Golf Grand,NO,Medium,517,False
1400000.0,1.0,1.0,795.0,Residential For Sale,Prime Views by Prescott,NO,Medium,697,True
830000.0,1.0,1.0,686.0,Residential For Sale,UNA Apartments,YES,low-economy,603,True
4259731.0,2.0,3.0,1275.0,Residential For Sale,Iconic,NO,Medium,454,False
4599950.0,2.0,3.0,2051.0,Residential For Sale,Royal Amwaj Residence South,YES,Medium,499,True
1900000.0,2.0,2.0,743.0,Residential For Sale,Socio Tower 1,NO,Medium,533,True
4900000.0,4.0,5.0,2169.0,Residential For Sale,Maple 1,NO,Medium,488,True
1590000.0,1.0,2.0,703.0,Residential For Sale,Binghatti Canal,YES,Medium,495,True
2200000.0,1.0,1.0,729.0,Residential For Sale,La Voile,NO,Medium,507,True
3900000.0,4.0,5.0,2255.0,Residential For Sale,Noya Viva,NO,Medium,452,False
1650000.0,1.0,1.0,678.0,Residential For Sale,Summer,YES,Medium,521,True
1500000.0,2.0,2.0,1016.0,Residential For Sale,Binghatti Lavender,NO,Medium,475,True
900000.0,2.0,4.0,1680.0,Residential For Sale,Asas Tower,NO,low-economy,591,False
560000.0,2.0,1.0,407.0,Residential For Sale,Carson C,NO,low-economy,458,True
900000.0,1.0,2.0,796.0,Residential For Sale,Rukan 3,NO,low-economy,463,True
2699990.0,2.0,3.0,1201.0,Residential For Sale,Mayan 4,YES,Medium,461,True
9448437.5,2.0,3.0,2049.0,Residential For Sale,Atlantis The Royal Residences,NO,Luxury,499,True
5900000.0,3.0,4.0,2439.0,Residential For Sale,Oceana Atlantic,NO,Luxury,488,True
1650000.0,1.0,2.0,918.0,Residential For Sale,Burj Views C,PARTLY,Medium,494,True
850000.0,2.0,3.0,1093.0,Residential For Sale,Golf View Residence,NO,low-economy,474,True
1600000.0,2.0,2.0,1108.0,Residential For Sale,Binghatti Creek,NO,Medium,496,True
3400000.0,3.0,4.0,1948.0,Residential For Sale,Reem Community,NO,Medium,587,True
540000.0,2.0,1.0,497.0,Residential For Sale,Lincoln Park - Sheffield,YES,low-economy,466,True
4100000.0,3.0,3.0,2744.0,Residential For Sale,Murooj Al Furjan,NO,Medium,450,True
2500000.0,3.0,4.0,1809.0,Residential For Sale,Mudon Al Ranim 6,NO,Medium,501,True
2000000.0,3.0,3.0,1428.0,Residential For Sale,Binghatti Avenue,YES,Medium,466,True
3850000.0,3.0,4.0,2820.0,Residential For Sale,The Magnolias,NO,Medium,447,False
950000.0,2.0,2.0,1008.0,Residential For Sale,Al Thamam 30,NO,low-economy,488,True
990000.0,1.0,2.0,749.0,Residential For Sale,Joya Blanca Residences,NO,low-economy,488,True
1085345.0,3.0,4.0,3568.0,Residential For Sale,Verdana 2,PARTLY,Medium,458,False
650000.0,1.0,2.0,682.0,Residential For Sale,La Vista Residence 1,NO,low-economy,480,True
7200000.0,4.0,5.0,4396.0,Residential For Sale,Tilal Al Furjan,PARTLY,Luxury,510,True
889232.0,2.0,3.0,1934.0,Residential For Sale,Verdana 2,PARTLY,low-economy,458,False
2000000.0,2.0,2.0,850.0,Residential For Sale,Sobha Hartland Waves,NO,Medium,507,True
7200000.0,4.0,5.0,4396.0,Residential For Sale,Tilal Al Furjan,PARTLY,Luxury,510,True
632654.0,2.0,3.0,1566.0,Residential For Sale,Verdana Residence,PARTLY,low-economy,456,False
9448437.5,4.0,5.0,5796.375,Residential For Sale,Alaya,NO,Luxury,507,True
4100000.0,3.0,3.0,1485.0,Residential For Sale,Jasmine Lane,NO,Medium,476,True
439564.0,1.0,2.0,946.0,Residential For Sale,Verdana Residence,PARTLY,low-economy,456,False
650000.0,1.0,1.0,797.0,Residential For Sale,Royal Breeze 5,NO,low-economy,450,False
1300000.0,2.0,1.0,503.0,Residential For Sale,Boulevard Central Podium,YES,Medium,476,True
1241344.0,4.0,5.0,3343.0,Residential For Sale,Verdana 2,PARTLY,Medium,458,False
8700000.0,2.0,3.0,5796.375,Residential For Sale,Al Gurm Resort,NO,Luxury,447,False
9448437.5,4.0,6.0,5796.375,Residential For Sale,Shams 4,NO,Luxury,465,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,The Oasis - Mirage,NO,Luxury,475,False
7250000.0,2.0,3.0,1646.0,Residential For Sale,Opera Grand,NO,Luxury,597,True
5400000.0,4.0,5.0,4925.0,Residential For Sale,Brookfield 2,NO,Luxury,475,True
2550000.0,3.0,4.0,2070.0,Residential For Sale,Eden,PARTLY,Medium,475,True
1260000.0,2.0,3.0,1226.0,Residential For Sale,Azizi Farishta,NO,Medium,473,True
2250000.0,1.0,2.0,991.0,Residential For Sale,LIV Residence,NO,Medium,475,True
2150000.0,3.0,4.0,1922.0,Residential For Sale,Nara,PARTLY,Medium,474,True
4250000.0,4.0,4.0,2429.0,Residential For Sale,23 North Townhouse by NED Al Ghurair,NO,Medium,475,True
3600000.0,4.0,5.0,3554.0,Residential For Sale,Rivana,NO,Medium,470,True
3700000.0,2.0,2.0,1856.0,Residential For Sale,Springs 2,NO,Medium,465,True
9448437.5,4.0,5.0,5796.375,Residential For Sale,Wildflower,NO,Luxury,490,True
670000.0,2.0,1.0,392.0,Residential For Sale,Binghatti Azure,NO,low-economy,450,True
1800000.0,1.0,2.0,775.0,Residential For Sale,Residences 16,NO,Medium,466,True
1400000.0,1.0,1.0,967.0,Residential For Sale,Churchill Residency Tower,NO,Medium,460,True
5600000.0,3.0,4.0,2012.0,Residential For Sale,Vida Residence Downtown,YES,Luxury,465,True
2199711.0,2.0,3.0,5796.375,Residential For Sale,Arabian Hills Estate,NO,Medium,471,False
900000.0,1.0,2.0,688.0,Residential For Sale,Executive Bay A,NO,low-economy,453,True
1050000.0,1.0,2.0,784.0,Residential For Sale,The Gate Tower 1,NO,Medium,452,True
2750000.0,2.0,3.0,1226.0,Residential For Sale,Naya at District One,NO,Medium,460,True
600000.0,2.0,2.0,1114.0,Residential For Sale,Mazaya 29,YES,low-economy,565,True
5000000.0,4.0,6.0,5796.375,Residential For Sale,Al Salam,NO,Medium,473,True
1950000.0,1.0,2.0,1057.0,Residential For Sale,Residences 15,NO,Medium,569,True
649800.0,2.0,3.0,1151.0,Residential For Sale,Verdana Residence,PARTLY,low-economy,461,False
675000.0,2.0,1.0,415.0,Residential For Sale,Samana California 2,PARTLY,low-economy,459,False
1850000.0,2.0,2.0,1270.0,Residential For Sale,Churchill Residency Tower,NO,Medium,489,True
4050000.0,2.0,1.0,1600.0,Residential For Sale,Jomana,NO,Medium,450,True
1720000.0,1.0,1.0,757.0,Residential For Sale,Mar Casa,NO,Medium,544,True
850000.0,1.0,2.0,773.0,Residential For Sale,Pacific Samoa,YES,low-economy,453,False
3685000.0,3.0,4.0,3263.0,Residential For Sale,Reem Hills,NO,Medium,451,False
1100000.0,2.0,1.0,401.0,Residential For Sale,PRIVE BY DAMAC (A),YES,Medium,456,True
645000.0,2.0,1.0,383.0,Residential For Sale,PG One,NO,low-economy,451,True
730000.0,2.0,2.0,1121.0,Residential For Sale,Tower 39,NO,low-economy,464,True
600000.0,2.0,1.0,363.0,Residential For Sale,Al Maryah Vista,YES,low-economy,464,False
1020000.0,3.0,3.0,1570.0,Residential For Sale,Tower 37,NO,Medium,464,True
1180000.0,1.0,2.0,1356.0,Residential For Sale,MAG 5,NO,Medium,506,True
6999990.0,4.0,4.0,5511.0,Residential For Sale,Caya,NO,Luxury,467,True
1799999.0,2.0,2.0,1360.0,Residential For Sale,Capital Bay Tower A,NO,Medium,467,True
1429999.0,2.0,1.0,438.0,Residential For Sale,Canal Crown 1,NO,Medium,464,True
2360000.0,2.0,3.0,2014.0,Residential For Sale,Opalz By Danube Tower 2,YES,Medium,471,True
1190000.0,2.0,3.0,1154.0,Residential For Sale,Durar 1,NO,Medium,514,False
2500000.0,3.0,3.0,2069.0,Residential For Sale,Bella Casa,NO,Medium,449,True
999999.0,1.0,2.0,631.0,Residential For Sale,Pantheon Elysee III,NO,low-economy,467,True
6400000.0,4.0,5.0,4042.0,Residential For Sale,Murooj Al Furjan,NO,Luxury,514,True
3950000.0,3.0,3.0,1519.0,Residential For Sale,Elvira,NO,Medium,514,True
8999990.0,4.0,6.0,4758.0,Residential For Sale,Saadiyat Beach Villas,NO,Luxury,451,True
1975000.0,2.0,2.0,1007.0,Residential For Sale,Hills Park,NO,Medium,513,True
7500000.0,4.0,5.0,3476.0,Residential For Sale,Murooj Al Furjan,NO,Luxury,494,True
2449999.0,1.0,1.0,793.0,Residential For Sale,Palace Beach Residence,NO,Medium,502,True
1540000.0,1.0,2.0,825.0,Residential For Sale,Kensington Waters A,NO,Medium,520,True
650000.0,1.0,2.0,617.0,Residential For Sale,The Pulse Boulevard Apartments (C2),YES,low-economy,494,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,The Acres,NO,Luxury,475,False
4999999.0,4.0,4.0,4520.0,Residential For Sale,Jebel Ali Village Villas,NO,Medium,447,True
5400000.0,2.0,3.0,1698.0,Residential For Sale,Palm Beach Towers 1,NO,Luxury,502,True
4600000.0,2.0,2.0,1695.0,Residential For Sale,Murjan Tower,NO,Medium,501,True
8166000.0,5.0,6.0,4962.0,Residential For Sale,The Acres,NO,Luxury,475,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,The Aldea,YES,Luxury,588,True
5999999.0,2.0,3.0,1452.0,Residential For Sale,The Address Residence Fountain Views 2,YES,Luxury,456,True
515000.0,1.0,1.0,628.0,Residential For Sale,Lagoon B8,YES,low-economy,855,False
2200000.0,3.0,4.0,1732.0,Residential For Sale,Sun Tower,NO,Medium,454,True
2500000.0,4.0,3.0,1550.0,Residential For Sale,Monte Carlo,NO,Medium,523,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,The Sundials,NO,Luxury,496,True
1023970.0,1.0,2.0,975.0,Residential For Sale,Alwan Residence 1,NO,Medium,466,True
2887473.0,1.0,2.0,888.0,Residential For Sale,Sora Beach Residences,YES,Medium,468,False
950000.0,1.0,1.0,546.0,Residential For Sale,AG Tower,NO,low-economy,475,True
1371000.0,2.0,2.0,1305.0,Residential For Sale,Alwan Residence 1,NO,Medium,466,True
3539000.0,1.0,1.0,873.0,Residential For Sale,Damac Bay 2,PARTLY,Medium,613,False
1799999.0,2.0,1.0,739.0,Residential For Sale,Golfville,NO,Medium,493,True
2300000.0,2.0,3.0,1116.0,Residential For Sale,Bay Central West,NO,Medium,517,True
2800000.0,3.0,3.0,1894.0,Residential For Sale,Amaranta,NO,Medium,521,True
1450000.0,2.0,2.0,1057.0,Residential For Sale,PG Upperhouse,YES,Medium,557,True
3500000.0,4.0,4.0,2823.0,Residential For Sale,Mudon Al Ranim 8,NO,Medium,613,True
9448437.5,4.0,5.0,5796.375,Residential For Sale,Balqis Residence,YES,Luxury,629,True
590000.0,2.0,1.0,423.0,Residential For Sale,Jewelz by Danube,YES,low-economy,654,True
3300000.0,4.0,4.0,2213.0,Residential For Sale,Amaranta 2,NO,Medium,523,True
990000.0,1.0,2.0,768.0,Residential For Sale,Joya Dorado Residences,NO,low-economy,467,False
650000.0,2.0,1.0,369.0,Residential For Sale,AZIZI Riviera 10,YES,low-economy,489,True
799999.0,1.0,2.0,789.0,Residential For Sale,Azizi Farishta,YES,low-economy,515,True
2299990.0,3.0,4.0,1631.0,Residential For Sale,Bloom Living,NO,Medium,448,False
1290000.0,2.0,1.0,427.0,Residential For Sale,Oceanz 1,NO,Medium,466,True
4300000.0,2.0,4.0,2045.0,Residential For Sale,Marina Residences 2,NO,Medium,599,True
8000000.0,5.0,7.0,4578.0,Residential For Sale,Murooj Al Furjan,NO,Luxury,460,True
1500000.0,1.0,1.0,653.0,Residential For Sale,Park Horizon,PARTLY,Medium,499,True
1400000.0,1.0,2.0,618.0,Residential For Sale,Azizi Fawad Residence,NO,Medium,467,True
9448437.5,5.0,6.0,5796.375,Residential For Sale,Harmony 3,NO,Luxury,486,True
1450000.0,3.0,4.0,1505.0,Residential For Sale,Aknan Villas,NO,Medium,489,True
4500000.0,2.0,3.0,1083.0,Residential For Sale,Vida Residences Dubai Mall,YES,Medium,496,True
1547199.0,1.0,2.0,803.0,Residential For Sale,Masa Residence,NO,Medium,458,False
650000.0,1.0,2.0,773.0,Residential For Sale,Sapphire Residence,NO,low-economy,459,True
519000.0,1.0,2.0,1174.0,Residential For Sale,Bluebell Residence,NO,low-economy,465,False
9000000.0,2.0,3.0,1477.0,Residential For Sale,Jumeirah Gate Tower 1,YES,Luxury,501,True
2300000.0,3.0,3.0,1800.0,Residential For Sale,Marina Pinnacle,YES,Medium,474,True
1240000.0,2.0,3.0,1429.0,Residential For Sale,Pacific Fiji,NO,Medium,478,False
1300000.0,1.0,2.0,792.0,Residential For Sale,The Autograph,NO,Medium,471,True
1340000.0,1.0,2.0,983.0,Residential For Sale,Uniestate Supreme Residence,PARTLY,Medium,453,True
1000000.0,3.0,3.0,1423.0,Residential For Sale,Tower 39,NO,low-economy,468,True
1401412.0,2.0,3.0,1162.0,Residential For Sale,Eleve by Deyaar,NO,Medium,593,False
4700000.0,3.0,4.0,1779.0,Residential For Sale,Palace Residences,PARTLY,Medium,464,True
4200000.0,3.0,3.0,2258.0,Residential For Sale,Springs 15,NO,Medium,517,True
4800000.0,3.0,4.0,2000.0,Residential For Sale,Springs 10,NO,Medium,493,True
919000.0,1.0,2.0,886.0,Residential For Sale,Gateway Residences,NO,low-economy,893,False
6100000.0,2.0,2.0,1216.0,Residential For Sale,Grande,NO,Luxury,467,False
1650000.0,2.0,3.0,1072.0,Residential For Sale,Seven City JLT,NO,Medium,473,False
3100000.0,2.0,3.0,2335.0,Residential For Sale,The Magnolias,NO,Medium,452,False
1950000.0,1.0,1.0,726.0,Residential For Sale,Grove Uptown Views,NO,Medium,458,True
3999999.0,4.0,4.0,2773.0,Residential For Sale,The Fields at D11 - MBRMC,NO,Medium,479,True
602388.0,2.0,1.0,451.0,Residential For Sale,Weybridge Gardens 2,YES,low-economy,498,False
3150000.0,2.0,2.0,1247.0,Residential For Sale,St Regis The Residences,NO,Medium,461,True
5000000.0,2.0,3.0,1709.0,Residential For Sale,Oceana Aegean,NO,Medium,452,True
7300000.0,4.0,5.0,3627.0,Residential For Sale,Al Jubail Island,NO,Luxury,461,False
600382.0,2.0,1.0,454.0,Residential For Sale,Weybridge Gardens 2,PARTLY,low-economy,498,False
9448437.5,3.0,4.0,5796.375,Residential For Sale,La Residencia Del Mar,NO,Luxury,451,True
3950000.0,3.0,3.0,2807.0,Residential For Sale,Murooj Al Furjan,NO,Medium,467,True
850000.0,2.0,1.0,653.0,Residential For Sale,Madison Residency,NO,low-economy,591,True
300000.0,2.0,3.0,1722.0,Residential For Sale,Al Helio 1,NO,low-economy,449,False
2300000.0,2.0,3.0,1397.0,Residential For Sale,Una Riverside Residence,NO,Medium,499,True
925000.0,2.0,2.0,1288.0,Residential For Sale,Royal Breeze 1,NO,low-economy,509,False
6200000.0,3.0,3.0,1655.0,Residential For Sale,Vida Residences Dubai Marina,NO,Luxury,474,True
480000.0,2.0,1.0,385.0,Residential For Sale,Azizi Star,YES,low-economy,480,True
1350000.0,2.0,1.0,518.0,Residential For Sale,Peninsula Five,NO,Medium,488,True
4800000.0,2.0,2.0,1614.0,Residential For Sale,Rixos,NO,Medium,460,True
3390000.0,1.0,2.0,736.0,Residential For Sale,Seapoint,NO,Medium,475,True
2400000.0,3.0,3.0,1950.0,Residential For Sale,Greenview,NO,Medium,491,True
3100000.0,4.0,5.0,1679.0,Residential For Sale,Lilac Park,NO,Medium,460,True
1000000.0,1.0,1.0,882.0,Residential For Sale,Eaton Place,NO,low-economy,473,True
1040000.0,1.0,2.0,905.0,Residential For Sale,Burj View Residence,PARTLY,Medium,468,True
7199990.0,4.0,5.0,5796.375,Residential For Sale,Saadiyat Lagoons,NO,Luxury,459,False
8186200.0,2.0,3.0,5796.375,Residential For Sale,Phase 3,NO,Luxury,454,False
9448437.5,2.0,3.0,5796.375,Residential For Sale,Phase 3,NO,Luxury,454,False
2850000.0,4.0,4.0,2551.0,Residential For Sale,Mira Oasis 3,NO,Medium,484,True
3200000.0,1.0,1.0,915.0,Residential For Sale,La Vie,YES,Medium,495,True
9448437.5,4.0,5.0,5796.375,Residential For Sale,District One West Phase I,NO,Luxury,461,True
3100000.0,2.0,2.0,1003.0,Residential For Sale,Forte 1,NO,Medium,503,True
1385000.0,2.0,3.0,1197.0,Residential For Sale,Aark Residences,PARTLY,Medium,531,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,Bay Villas,NO,Luxury,466,False
1600000.0,1.0,2.0,1419.0,Residential For Sale,Lake View Tower,NO,Medium,528,True
2650000.0,3.0,4.0,1865.0,Residential For Sale,La Rosa 4,NO,Medium,472,True
3590000.0,2.0,3.0,1793.0,Residential For Sale,Springs 11,NO,Medium,504,True
1050000.0,1.0,2.0,820.0,Residential For Sale,Concorde Tower,YES,Medium,881,True
3899999.0,2.0,3.0,1647.0,Residential For Sale,Springs 2,NO,Medium,503,True
2500000.0,1.0,1.0,763.0,Residential For Sale,Address Residences Zabeel 2,PARTLY,Medium,479,True
9448437.5,5.0,7.0,5796.375,Residential For Sale,Fairway Vistas,YES,Luxury,465,True
4799999.0,2.0,3.0,1220.0,Residential For Sale,Palace Beach Residence,NO,Medium,494,True
835000.0,2.0,1.0,346.0,Residential For Sale,AZIZI Riviera,NO,low-economy,529,True
4995000.0,3.0,4.0,2874.0,Residential For Sale,Redwood Park,NO,Medium,555,True
800000.0,2.0,1.0,390.0,Residential For Sale,AZIZI Riviera,NO,low-economy,549,True
785000.0,1.0,1.0,627.0,Residential For Sale,The Regent,NO,low-economy,472,False
745000.0,2.0,1.0,346.0,Residential For Sale,AZIZI Riviera,NO,low-economy,534,True
3600000.0,2.0,3.0,1281.0,Residential For Sale,Reehan 6,NO,Medium,489,True
645000.0,2.0,1.0,348.0,Residential For Sale,Farhad Azizi Residence,NO,low-economy,495,True
920000.0,1.0,2.0,900.0,Residential For Sale,Lake Point Tower,YES,low-economy,458,True
1600000.0,1.0,1.0,691.0,Residential For Sale,The Crest Tower B,NO,Medium,514,True
1943000.0,2.0,3.0,1324.0,Residential For Sale,Bloom Living,NO,Medium,461,False
1816250.0,2.0,3.0,1452.0,Residential For Sale,Golf Promenade 4A,NO,Medium,551,True
2450000.0,2.0,3.0,1049.0,Residential For Sale,The Crest Tower B,NO,Medium,514,True
2850000.0,2.0,3.0,1509.0,Residential For Sale,Bahwan Tower Downtown,NO,Medium,495,True
9448437.5,4.0,5.0,4471.0,Residential For Sale,Bayview,YES,Luxury,493,True
650000.0,2.0,1.0,445.0,Residential For Sale,Avanos,NO,low-economy,493,True
1600000.0,1.0,1.0,1025.0,Residential For Sale,Burj Views podium,NO,Medium,488,True
2190000.0,2.0,1.0,506.0,Residential For Sale,The Palm Tower,YES,Medium,481,True
949810.0,1.0,2.0,1291.0,Residential For Sale,Celia Heights,YES,low-economy,450,False
1650000.0,5.0,7.0,3014.0,Residential For Sale,Al Aamra Gardens,NO,Medium,469,False
9448437.5,4.0,5.0,3337.0,Residential For Sale,Kempinski BLVD,NO,Luxury,486,True
1200000.0,3.0,6.0,3014.0,Residential For Sale,Al Maha Village,NO,Medium,463,False
8700000.0,3.0,3.0,1781.0,Residential For Sale,The Address Residences Dubai Opera Tower 1,YES,Luxury,451,True
1925000.0,4.0,5.0,2370.0,Residential For Sale,Violet,PARTLY,Medium,468,False
663000.0,2.0,1.0,420.0,Residential For Sale,Samana Ivy Gardens 2,NO,low-economy,495,False
5999990.0,4.0,6.0,5796.375,Residential For Sale,West Yas,NO,Luxury,451,True
2800000.0,3.0,4.0,1922.0,Residential For Sale,Al Rahba,NO,Medium,455,True
699000.0,2.0,1.0,386.0,Residential For Sale,Elitz 2 By Danube,YES,low-economy,495,True
4080000.0,2.0,4.0,1289.0,Residential For Sale,Residences 16,NO,Medium,604,True
9448437.5,2.0,3.0,1636.0,Residential For Sale,Ellington Ocean House,NO,Luxury,490,False
3750000.0,5.0,5.0,3900.0,Residential For Sale,Sharjah Sustainable City,NO,Medium,472,False
9448437.5,7.0,3.0,5796.375,Residential For Sale,Al Warqa'a 2 Villas,NO,Luxury,468,True
2200000.0,3.0,3.0,1471.0,Residential For Sale,Binghatti Creek,YES,Medium,447,False
1070000.0,2.0,2.0,1159.0,Residential For Sale,Croesus,NO,Medium,468,True
879999.0,1.0,2.0,726.0,Residential For Sale,La Riviera Apartments,NO,low-economy,474,True
750000.0,1.0,2.0,645.0,Residential For Sale,Oasis 1,NO,low-economy,456,False
4800000.0,3.0,4.0,2328.0,Residential For Sale,Bayside Residence,NO,Medium,481,True
3499999.0,3.0,3.0,1643.0,Residential For Sale,Paramount Tower Hotel & Residences,YES,Medium,542,True
1560000.0,1.0,2.0,737.0,Residential For Sale,Viewz 1 by Danube,YES,Medium,536,True
1749999.0,1.0,1.0,704.0,Residential For Sale,Wilton Park Residences,YES,Medium,538,True
3800000.0,4.0,5.0,2450.0,Residential For Sale,Horizon Tower,YES,Medium,492,True
325999.0,2.0,1.0,314.0,Residential For Sale,Lagoon B12,NO,low-economy,459,False
6200000.0,2.0,3.0,1332.0,Residential For Sale,The Address Residence Fountain Views 1,YES,Luxury,460,True
1288000.0,1.0,2.0,1331.0,Residential For Sale,Reem Hills,NO,Medium,471,False
2700000.0,4.0,4.0,2750.0,Residential For Sale,Sharjah Sustainable City,NO,Medium,472,False
1300000.0,1.0,2.0,620.0,Residential For Sale,Azizi Fawad Residence,PARTLY,Medium,465,True
3100000.0,3.0,3.0,2013.0,Residential For Sale,Sharjah Sustainable City,NO,Medium,472,False
608000.0,2.0,1.0,391.0,Residential For Sale,Legacy by Sunrise,NO,low-economy,505,True
2700000.0,4.0,4.0,2750.0,Residential For Sale,Sharjah Sustainable City,NO,Medium,472,False
9448437.5,3.0,4.0,3028.0,Residential For Sale,Serenia Living Tower 2,NO,Luxury,515,True
9448437.5,2.0,2.0,2992.0,Residential For Sale,Atlantis The Royal Residences,NO,Luxury,524,True
9448437.5,2.0,2.0,2440.0,Residential For Sale,Six Senses Residences,NO,Luxury,460,True
9448437.5,4.0,4.0,4239.0,Residential For Sale,Serenia Living Tower 2,NO,Luxury,507,True
640000.0,2.0,1.0,310.0,Residential For Sale,AZIZI Riviera,NO,low-economy,454,True
2850000.0,4.0,5.0,2551.0,Residential For Sale,Mira Oasis 3,NO,Medium,542,True
9448437.5,3.0,3.0,3223.0,Residential For Sale,Five Luxe JBR,NO,Luxury,527,True
1500000.0,1.0,2.0,1115.0,Residential For Sale,Windsor Manor,NO,Medium,516,True
1500000.0,2.0,1.0,740.0,Residential For Sale,Central Park Residential Tower,NO,Medium,468,True
9300000.0,4.0,5.0,4671.0,Residential For Sale,Sobha Reserve,NO,Luxury,454,True
1200000.0,3.0,3.0,1208.0,Residential For Sale,Aknan Villas,NO,Medium,464,True
3100000.0,5.0,5.0,3283.0,Residential For Sale,Ibiza,NO,Medium,451,True
9448437.5,4.0,4.0,5796.375,Residential For Sale,Garden Homes Frond M,YES,Luxury,450,True
2400000.0,2.0,2.0,848.0,Residential For Sale,Sobha One Tower C,NO,Medium,474,True
700000.0,2.0,1.0,374.0,Residential For Sale,AZIZI Riviera,YES,low-economy,516,True
7199999.0,5.0,5.0,5796.375,Residential For Sale,Ponderosa,NO,Luxury,587,True
4400000.0,2.0,3.0,1422.0,Residential For Sale,Canal Front Residence 7,NO,Medium,496,True
4899000.0,4.0,5.0,4340.0,Residential For Sale,Hayyan,PARTLY,Medium,466,False
2300000.0,2.0,2.0,1156.0,Residential For Sale,Seagate Building 1,NO,Medium,503,True
769000.0,1.0,2.0,772.0,Residential For Sale,Darb 4,PARTLY,low-economy,466,False
1500000.0,1.0,2.0,903.0,Residential For Sale,Qamar 2,NO,Medium,460,True
1899000.0,3.0,4.0,1777.0,Residential For Sale,Hayyan,PARTLY,Medium,466,False
9448437.5,5.0,5.0,5796.375,Residential For Sale,Kempinski Palm Residence,YES,Luxury,536,True
3628000.0,5.0,6.0,3407.0,Residential For Sale,Riverside,PARTLY,Medium,462,False
2169000.0,3.0,4.0,2366.0,Residential For Sale,Hayyan,PARTLY,Medium,466,False
6500000.0,3.0,4.0,1745.0,Residential For Sale,Canal Front Residence 7,NO,Luxury,496,True
6999000.0,6.0,3.0,5796.375,Residential For Sale,Hayyan,PARTLY,Luxury,466,False
9448437.5,4.0,3.0,3239.0,Residential For Sale,Sidra Villas I,NO,Luxury,495,True
2399000.0,4.0,5.0,2709.0,Residential For Sale,Hayyan,PARTLY,Medium,466,False
5999000.0,5.0,7.0,5796.375,Residential For Sale,Hayyan,PARTLY,Luxury,466,False
9448437.5,3.0,4.0,5796.375,Residential For Sale,The Fairmont Palm Hotel & Resort,YES,Luxury,535,True
9448437.5,3.0,6.0,4000.0,Residential For Sale,Villa Amalfi,YES,Luxury,572,True
2400000.0,1.0,1.0,808.0,Residential For Sale,La Rive - Building 2,NO,Medium,465,True
3750000.0,1.0,1.0,799.0,Residential For Sale,Bluewaters Bay Building 1,NO,Medium,642,True
6299999.0,3.0,4.0,2255.0,Residential For Sale,Castleton,NO,Luxury,517,True
9448437.5,3.0,4.0,2436.0,Residential For Sale,One Za'abeel,NO,Luxury,482,True
3999999.0,2.0,2.0,1264.0,Residential For Sale,Castleton,NO,Medium,499,True
1100000.0,2.0,1.0,418.0,Residential For Sale,Diamondz By Danube,YES,Medium,450,False
5200000.0,4.0,5.0,3617.0,Residential For Sale,Murooj Al Furjan West Phase 2,YES,Luxury,477,False
8500000.0,4.0,6.0,4240.0,Residential For Sale,Bay Villas,NO,Luxury,552,True
700000.0,2.0,1.0,395.0,Residential For Sale,MAG Eye,NO,low-economy,606,True
9448437.5,4.0,6.0,5796.375,Residential For Sale,Bay Villas,NO,Luxury,550,True
3000000.0,3.0,3.0,3200.0,Residential For Sale,Malibu,YES,Medium,466,False
9448437.5,5.0,7.0,5796.375,Residential For Sale,District One Villas,NO,Luxury,654,True
750000.0,1.0,2.0,806.0,Residential For Sale,Marina Bay,NO,low-economy,502,True
930000.0,2.0,2.0,1600.0,Residential For Sale,Lagoon B13,NO,low-economy,466,False
1650000.0,5.0,7.0,3800.0,Residential For Sale,Al Yasmeen 1,NO,Medium,461,False
1300000.0,1.0,1.0,754.0,Residential For Sale,Al Samar 2,NO,Medium,461,True
1640000.0,5.0,7.0,3700.0,Residential For Sale,Al Yasmeen 1,NO,Medium,461,False
